user_id,address,vol,last_ts
69316,0x2eee5C53e1C757BC0640695a8d598EDC0231E0A1,94.840629,1772367648077
66171,0xFaB1e16496684b48dE33C588F2BC517d22F96292,94.68137200000001,1772587526979
64170,0x5bD97d4F045e1f3e0ac02b211e5c4138bD3574BD,94.47144999999999,1772196672624
69396,0xaE5D196C2D638aBE05B26e2314Cd198fe8318f6F,94.328554,1772372357020
61119,0x74aa4ffE5693cD78A23672F026e499CD2215A787,94.13895399999998,1772056253687
61025,0x6b721F149d8C64A8c0372a433a1c7C0C7c3fc3b8,94.046652,1772044286119
66526,0x879848b0d75e7BC2D11Ce7f3c6D2215D19779F0f,93.987685,1772295729749
66895,0x1B15095acA5e8c1EBBbDb6f2Ac6D9782888c9C4e,93.86891,1772316158738
61103,0xc90281A59862fdFe5Eb21484012D6137AbDd263c,93.82751000000002,1772050812652
68577,0x9999Ee8B5cBA0688DbD4c4Cbbb821800758FbCDD,93.727857,1772358516626
62959,0x4cA554D49B04222ECb8bD7E5223c75b03a6B8B5F,93.569004,1772187209704
62260,0x42A7B46163CbC06dbCBa9958DA4b88094404acf1,93.52699199999999,1772111721058
65603,0x08fa1B873e9f7117d717e1616bbed4089F03558C,93.47048400000001,1772249048298
66470,0x52BCEf3594Af562359AB4862b15a1111f7f1b5e8,93.448563,1772292744755
61038,0xBEf9ee81DBc5ef970ED78671Fe3c85dF0E949F6f,93.099293,1772046698785
66561,0x4Cba0103Cf7FCEa99a1D319fFC9104e1cab38A59,92.944643,1772299830716
61815,0x0EB9b7Bf49d8B5fE1a2843d5905020754B7d10A1,92.80905299999999,1772090181051
66894,0x5602053aE913996d09C3511091366Ad42469726E,92.79299599999999,1772312716445
66920,0x9BA192Ff0FB8D528B8Ee3Ac09629259058cBf81B,92.524311,1772319272905
61800,0xc79A0f08CA5f491e7FD1C2bC57d321beF99CeD08,92.48482,1772087518328
66437,0x0A7b27b4bFE0f53F34758B31Cf568168b0010C41,92.468882,1772290797955
64624,0x654bB5bE922b1e9544F86a87d75C580Bda13a5Dc,92.415245,1772221603813
61759,0xca4757a0C749B969d9428305a513528D38e65e3D,91.592303,1772083347180
70880,0x12ac40119edefF64AdCb1e56F95a4c04E2586BFD,91.51112099999999,1772431547384
65853,0x4d4E16F78cb6a72C9276D96cbD6dD4dBa6d2E35c,91.47520100000001,1772268614692
66318,0x05dd27078806D00a141CF9A3d2CE76e87972eb49,91.249489,1772287454329
70119,0xd748f58eCdc0E81A462ADa1C8cE347F566870d0B,91.000957,1772403699828
68530,0x546C9A2b5B9760B500fA12DC02BF1503960b04Ca,90.793122,1772355240039
